Country;League;Season;Date;Time;Home;Away;HG;AG;Res;PH;PD;PA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Brazil;Serie A;2019;14/06/2019;00:00:00;Atletico-MG;Sao Paulo;1;1;2;197;331;449;199;335;449;194;323;415
Brazil;Serie A;2019;14/06/2019;00:00:00;Chapecoense-SC;Fluminense;1;1;2;277;307;287;28;308;294;27;296;279
Brazil;Serie A;2019;14/06/2019;00:00:00;Goias;Athletico-PR;2;1;0;296;315;263;298;328;27;286;31;253
Brazil;Serie A;2019;14/06/2019;00:00:00;Palmeiras;Avai;2;0;0;126;533;1658;128;619;1658;124;535;1404
Brazil;Serie A;2019;13/07/2019;21:00:00;Fortaleza;Avai;2;0;0;203;307;454;205;32;475;196;309;434
Brazil;Serie A;2019;13/07/2019;21:00:00;Gremio;Vasco;2;1;0;157;392;644;165;392;66;158;374;607
Brazil;Serie A;2019;13/07/2019;23:00:00;Bahia;Santos;0;1;1;277;313;279;283;318;28;271;306;27
Brazil;Serie A;2019;13/07/2019;23:00:00;Sao Paulo;Palmeiras;1;1;2;381;29;231;39;3;235;367;282;228
Brazil;Serie A;2019;14/07/2019;15:00:00;Flamengo RJ;Goias;6;1;0;124;616;1249;128;655;15;123;589;1176
Brazil;Serie A;2019;14/07/2019;20:00:00;Athletico-PR;Internacional;1;0;0;163;39;594;175;39;64;163;364;575
Brazil;Serie A;2019;14/07/2019;20:00:00;Corinthians;CSA;1;0;0;137;436;1239;141;45;1239;136;428;1009
Brazil;Serie A;2019;14/07/2019;20:00:00;Cruzeiro;Botafogo RJ;0;0;2;168;369;587;174;38;59;166;36;545
Brazil;Serie A;2019;14/07/2019;23:00:00;Chapecoense-SC;Atletico-MG;1;2;1;251;316;313;26;323;32;242;31;304
Brazil;Serie A;2019;16/07/2019;00:00:00;Fluminense;Ceara;1;1;2;167;354;634;17;365;64;166;352;555
Brazil;Serie A;2019;20/07/2019;15:00:00;Vasco;Fluminense;2;1;0;243;321;321;244;33;335;234;318;31
Brazil;Serie A;2019;20/07/2019;21:00:00;Bahia;Cruzeiro;0;0;2;167;372;592;188;378;63;167;358;539
Brazil;Serie A;2019;20/07/2019;23:00:00;Ceara;Palmeiras;2;0;0;515;336;184;54;34;191;484;327;181
Brazil;Serie A;2019;20/07/2019;23:00:00;CSA;Athletico-PR;0;4;1;353;338;22;36;338;236;334;323;219
Brazil;Serie A;2019;20/07/2019;23:00:00;Internacional;Gremio;1;1;2;229;292;392;234;308;4;222;291;367
Brazil;Serie A;2019;21/07/2019;15:00:00;Botafogo RJ;Santos;0;1;1;361;313;228;375;317;237;341;305;225
Brazil;Serie A;2019;21/07/2019;20:00:00;Atletico-MG;Fortaleza;2;2;2;151;429;688;156;44;688;15;412;629
Brazil;Serie A;2019;21/07/2019;20:00:00;Corinthians;Flamengo RJ;1;1;2;31;292;271;31;39;475;294;29;268
Brazil;Serie A;2019;21/07/2019;23:00:00;Avai;Goias;0;0;2;202;326;43;212;327;44;201;314;404
Brazil;Serie A;2019;23/07/2019;00:00:00;Sao Paulo;Chapecoense-SC;4;0;0;153;387;792;156;405;8;151;383;707
Brazil;Serie A;2019;27/07/2019;21:00:00;Palmeiras;Vasco;1;1;2;147;405;875;152;422;9;147;399;738
Brazil;Serie A;2019;27/07/2019;23:00:00;Cruzeiro;Athletico-PR;0;2;1;38;318;218;38;322;315;329;307;231
Brazil;Serie A;2019;27/07/2019;23:00:00;Fluminense;Sao Paulo;1;2;1;249;314;318;254;319;33;243;306;304
Brazil;Serie A;2019;27/07/2019;23:00:00;Internacional;Ceara;1;0;0;199;322;456;199;335;456;194;318;426
Brazil;Serie A;2019;28/07/2019;15:00:00;Chapecoense-SC;Bahia;0;0;2;281;304;287;288;304;295;271;293;281
Brazil;Serie A;2019;28/07/2019;20:00:00;Flamengo RJ;Botafogo RJ;3;2;0;14;475;849;141;485;11;137;458;837
Brazil;Serie A;2019;28/07/2019;20:00:00;Santos;Avai;3;1;0;129;525;1332;132;525;1332;129;496;1128
Brazil;Serie A;2019;28/07/2019;23:00:00;Fortaleza;Corinthians;1;3;1;253;296;331;256;296;37;248;284;322
Brazil;Serie A;2019;28/07/2019;23:00:00;Goias;Atletico-MG;0;0;2;301;335;248;301;346;25;283;331;243
Brazil;Serie A;2019;30/07/2019;00:00:00;CSA;Gremio;0;0;2;591;364;168;65;364;172;565;347;167
Brazil;Serie A;2019;03/08/2019;23:00:00;Ceara;Fortaleza;2;1;0;231;298;375;235;314;375;225;299;347
Brazil;Serie A;2019;03/08/2019;23:00:00;Fluminense;Internacional;2;1;0;192;335;467;201;35;467;19;334;419
Brazil;Serie A;2019;04/08/2019;15:00:00;Santos;Goias;6;1;0;123;649;1363;126;649;19;124;585;1149
Brazil;Serie A;2019;04/08/2019;20:00:00;Avai;Botafogo RJ;0;2;1;231;296;377;233;313;377;224;296;352
Brazil;Serie A;2019;04/08/2019;20:00:00;Bahia;Flamengo RJ;3;0;0;291;324;261;296;34;265;281;314;254
Brazil;Serie A;2019;04/08/2019;23:00:00;Atletico-MG;Cruzeiro;2;0;0;209;327;401;214;34;42;204;324;373
Brazil;Serie A;2019;04/08/2019;23:00:00;Corinthians;Palmeiras;1;1;2;376;277;245;376;31;25;348;277;239
Brazil;Serie A;2019;04/08/2019;23:00:00;Vasco;CSA;0;0;2;16;373;68;162;39;7;157;372;619
Brazil;Serie A;2019;06/08/2019;00:00:00;Gremio;Chapecoense-SC;3;3;2;129;534;1225;13;545;145;128;509;1147
Brazil;Serie A;2019;07/08/2019;23:15:00;Corinthians;Goias;2;0;0;152;392;798;155;41;798;15;385;72
Brazil;Serie A;2019;10/08/2019;21:00:00;Ceara;Chapecoense-SC;4;1;0;165;38;589;167;39;64;163;367;564
Brazil;Serie A;2019;10/08/2019;21:00:00;Sao Paulo;Santos;3;2;0;264;299;311;264;31;315;254;296;298
Brazil;Serie A;2019;10/08/2019;23:00:00;Flamengo RJ;Gremio;3;1;0;159;377;694;162;39;694;156;375;621
Brazil;Serie A;2019;11/08/2019;01:00:00;Atletico-MG;Fluminense;2;1;0;185;369;449;187;38;462;18;36;429
Brazil;Serie A;2019;11/08/2019;15:00:00;Internacional;Corinthians;0;0;2;193;321;492;197;325;492;191;31;456
Brazil;Serie A;2019;11/08/2019;20:00:00;Avai;Cruzeiro;2;2;2;325;303;252;33;31;256;313;294;245
Brazil;Serie A;2019;11/08/2019;20:00:00;Botafogo RJ;Athletico-PR;2;1;0;216;334;366;223;36;39;209;328;355
Brazil;Serie A;2019;11/08/2019;20:00:00;Palmeiras;Bahia;2;2;2;138;453;1017;141;46;105;137;438;927
Brazil;Serie A;2019;11/08/2019;23:00:00;Goias;Vasco;0;1;1;216;326;376;227;33;376;215;318;349
Brazil;Serie A;2019;13/08/2019;00:00:00;CSA;Fortaleza;0;2;1;301;306;266;301;306;285;282;294;268
Brazil;Serie A;2019;17/08/2019;21:00:00;Corinthians;Botafogo RJ;2;0;0;156;381;726;167;381;78;159;351;658
Brazil;Serie A;2019;17/08/2019;21:00:00;Fortaleza;Internacional;0;1;1;223;327;356;228;33;375;218;314;347
Brazil;Serie A;2019;17/08/2019;23:00:00;Athletico-PR;Atletico-MG;1;0;0;187;385;415;19;385;475;184;354;417
Brazil;Serie A;2019;17/08/2019;23:00:00;Vasco;Flamengo RJ;1;4;1;611;378;164;66;39;168;574;368;162
Brazil;Serie A;2019;18/08/2019;01:00:00;Gremio;Palmeiras;1;1;2;282;305;284;29;32;29;274;298;274
Brazil;Serie A;2019;18/08/2019;20:00:00;Bahia;Goias;1;1;2;148;425;771;151;44;85;146;42;709
Brazil;Serie A;2019;18/08/2019;20:00:00;Cruzeiro;Santos;2;0;0;281;309;282;282;326;282;271;305;271
Brazil;Serie A;2019;18/08/2019;20:00:00;Fluminense;CSA;0;1;1;131;534;1063;133;534;12;131;49;104
Brazil;Serie A;2019;18/08/2019;20:00:00;Sao Paulo;Ceara;1;0;0;166;355;655;17;37;66;163;352;593
Brazil;Serie A;2019;18/08/2019;23:00:00;Chapecoense-SC;Avai;1;0;0;212;31;412;214;316;42;207;302;397
Brazil;Serie A;2019;21/08/2019;23:15:00;Athletico-PR;Sao Paulo;0;1;1;202;328;43;205;328;435;2;314;406
Brazil;Serie A;2019;24/08/2019;15:00:00;Atletico-MG;Bahia;0;1;1;207;321;416;22;34;416;206;316;381
Brazil;Serie A;2019;24/08/2019;21:00:00;Gremio;Athletico-PR;2;1;0;22;327;364;235;328;37;222;313;34
Brazil;Serie A;2019;25/08/2019;20:00:00;Goias;Internacional;2;1;0;26;313;302;268;334;31;252;307;294
Brazil;Serie A;2019;25/08/2019;20:00:00;Santos;Fortaleza;3;3;2;133;512;1082;136;53;11;132;498;968
Brazil;Serie A;2019;25/08/2019;20:00:00;Vasco;Sao Paulo;2;0;0;298;297;276;303;309;278;291;294;263
Brazil;Serie A;2019;25/08/2019;23:00:00;Avai;Corinthians;1;1;2;285;288;297;286;31;306;275;28;29
Brazil;Serie A;2019;25/08/2019;23:00:00;Ceara;Flamengo RJ;0;3;1;324;329;237;34;33;244;314;319;231
Brazil;Serie A;2019;25/08/2019;23:00:00;CSA;Cruzeiro;1;1;2;433;328;201;525;341;203;439;325;19
Brazil;Serie A;2019;27/08/2019;00:00:00;Botafogo RJ;Chapecoense-SC;0;0;2;18;348;515;183;36;54;175;343;495
Brazil;Serie A;2019;31/08/2019;15:00:00;Sao Paulo;Gremio;0;0;2;205;324;422;208;35;425;198;319;403
Brazil;Serie A;2019;31/08/2019;21:00:00;Bahia;CSA;1;0;0;133;483;1223;137;483;15;132;453;1132
Brazil;Serie A;2019;31/08/2019;23:00:00;Athletico-PR;Ceara;1;0;0;144;447;824;148;45;9;144;42;761
Brazil;Serie A;2019;31/08/2019;23:00:00;Chapecoense-SC;Santos;0;1;1;416;363;193;44;363;199;401;342;192
Brazil;Serie A;2019;01/09/2019;01:00:00;Internacional;Botafogo RJ;3;2;0;155;403;689;167;403;76;156;37;65
Brazil;Serie A;2019;01/09/2019;20:00:00;Flamengo RJ;Palmeiras;3;0;0;223;317;368;224;33;368;217;312;351
Brazil;Serie A;2019;01/09/2019;20:00:00;Fortaleza;Goias;2;0;0;187;341;482;191;35;482;183;338;448
Brazil;Serie A;2019;01/09/2019;23:00:00;Corinthians;Atletico-MG;1;0;0;222;29;417;225;32;425;214;296;385
Brazil;Serie A;2019;01/09/2019;23:00:00;Cruzeiro;Vasco;1;0;0;178;353;524;178;375;575;175;348;487
Brazil;Serie A;2019;03/09/2019;00:00:00;Fluminense;Avai;0;1;1;154;394;724;157;405;75;153;387;65
Brazil;Serie A;2019;07/09/2019;15:00:00;Corinthians;Ceara;2;2;2;169;345;634;177;35;64;169;334;578
Brazil;Serie A;2019;07/09/2019;15:00:00;Vasco;Bahia;0;2;1;224;308;379;23;33;38;219;305;354
Brazil;Serie A;2019;07/09/2019;21:00:00;Avai;Flamengo RJ;0;3;1;898;443;142;905;45;153;775;427;143
Brazil;Serie A;2019;07/09/2019;21:00:00;Fortaleza;Fluminense;0;1;1;228;324;347;231;338;355;22;32;335
Brazil;Serie A;2019;07/09/2019;23:00:00;Internacional;Sao Paulo;1;0;0;255;302;322;258;31;322;247;296;31
Brazil;Serie A;2019;08/09/2019;01:00:00;Goias;Palmeiras;1;2;1;591;356;17;65;375;173;553;351;167
Brazil;Serie A;2019;08/09/2019;15:00:00;Cruzeiro;Gremio;1;4;1;266;3;308;266;32;315;248;3;303
Brazil;Serie A;2019;08/09/2019;20:00:00;Botafogo RJ;Atletico-MG;2;1;0;338;344;223;36;344;231;333;321;22
Brazil;Serie A;2019;08/09/2019;20:00:00;Santos;Athletico-PR;1;1;2;15;439;695;152;46;75;145;438;678
Brazil;Serie A;2019;08/09/2019;23:00:00;CSA;Chapecoense-SC;2;0;0;259;298;32;272;302;325;258;29;301
Brazil;Serie A;2019;11/09/2019;01:00:00;Palmeiras;Fluminense;3;0;0;132;511;114;136;514;114;134;483;888
Brazil;Serie A;2019;14/09/2019;21:00:00;Flamengo RJ;Santos;1;0;0;158;404;625;162;414;645;157;387;586
Brazil;Serie A;2019;14/09/2019;23:00:00;Chapecoense-SC;Vasco;1;2;1;283;297;29;293;297;293;273;288;283
Brazil;Serie A;2019;14/09/2019;23:00:00;Palmeiras;Cruzeiro;1;0;0;131;548;1055;137;548;12;132;487;978
Brazil;Serie A;2019;15/09/2019;01:00:00;Ceara;Botafogo RJ;0;0;2;169;37;57;175;37;6;168;354;533
Brazil;Serie A;2019;15/09/2019;15:00:00;Athletico-PR;Avai;0;1;1;179;346;526;182;39;6;171;359;5
Brazil;Serie A;2019;15/09/2019;15:00:00;Atletico-MG;Internacional;1;3;1;169;371;561;172;385;575;165;366;54
Brazil;Serie A;2019;15/09/2019;20:00:00;Bahia;Fortaleza;1;1;2;161;379;647;165;385;65;159;37;6
Brazil;Serie A;2019;15/09/2019;20:00:00;Fluminense;Corinthians;1;0;0;323;306;251;325;31;252;312;296;245
Brazil;Serie A;2019;15/09/2019;20:00:00;Gremio;Goias;3;0;0;127;605;1157;13;62;17;126;551;1149
Brazil;Serie A;2019;15/09/2019;23:00:00;Sao Paulo;CSA;1;1;2;128;529;1382;129;53;155;126;505;1282
Brazil;Serie A;2019;21/09/2019;15:00:00;Botafogo RJ;Sao Paulo;1;2;1;373;326;217;4;33;224;37;313;21
Brazil;Serie A;2019;21/09/2019;21:00:00;Cruzeiro;Flamengo RJ;1;2;1;394;349;203;4;35;204;375;336;199
Brazil;Serie A;2019;21/09/2019;23:00:00;Corinthians;Bahia;2;1;0;193;319;496;203;319;51;195;302;453
Brazil;Serie A;2019;22/09/2019;01:00:00;Santos;Gremio;0;3;1;204;347;391;205;347;4;2;333;379
Brazil;Serie A;2019;22/09/2019;15:00:00;Internacional;Chapecoense-SC;1;0;0;142;439;916;145;439;10;141;418;85
Brazil;Serie A;2019;22/09/2019;20:00:00;CSA;Ceara;1;0;0;316;312;251;33;312;257;306;297;248
Brazil;Serie A;2019;22/09/2019;20:00:00;Fortaleza;Palmeiras;0;1;1;468;35;187;5;35;193;454;335;183
Brazil;Serie A;2019;22/09/2019;20:00:00;Vasco;Athletico-PR;1;1;2;213;332;379;217;335;38;209;324;358
Brazil;Serie A;2019;22/09/2019;23:00:00;Goias;Fluminense;3;0;0;288;339;255;3;35;26;282;326;247
Brazil;Serie A;2019;24/09/2019;00:00:00;Avai;Atletico-MG;1;0;0;26;31;305;275;32;305;256;306;287
Brazil;Serie A;2019;25/09/2019;23:30:00;Ceara;Cruzeiro;0;0;2;221;311;382;225;315;4;217;304;364
Brazil;Serie A;2019;26/09/2019;01:30:00;Bahia;Botafogo RJ;2;0;0;162;392;599;167;392;7;16;369;586
Brazil;Serie A;2019;26/09/2019;01:30:00;Flamengo RJ;Internacional;3;1;0;16;393;63;162;395;65;157;383;595
Brazil;Serie A;2019;26/09/2019;01:30:00;Sao Paulo;Goias;0;1;1;134;492;1064;138;492;11;134;465;971
Brazil;Serie A;2019;26/09/2019;23:15:00;Palmeiras;CSA;6;2;0;119;714;1676;123;714;21;118;65;1563
Brazil;Serie A;2019;27/09/2019;00:00:00;Fluminense;Santos;1;1;2;259;331;288;272;331;288;261;319;271
Brazil;Serie A;2019;27/09/2019;00:00:00;Gremio;Avai;6;1;0;134;471;1225;137;49;1239;132;464;1063
Brazil;Serie A;2019;27/09/2019;01:30:00;Athletico-PR;Fortaleza;4;1;0;144;465;765;15;465;765;144;439;69
Brazil;Serie A;2019;28/09/2019;23:00:00;Flamengo RJ;Sao Paulo;0;0;2;168;361;609;171;38;63;161;366;579
Brazil;Serie A;2019;29/09/2019;15:00:00;Corinthians;Vasco;1;0;0;177;347;546;19;347;58;179;33;492
Brazil;Serie A;2019;29/09/2019;20:00:00;Fluminense;Gremio;2;1;0;23;331;336;23;338;34;222;324;323
Brazil;Serie A;2019;29/09/2019;20:00:00;Internacional;Palmeiras;1;1;2;325;303;252;345;31;256;317;294;244
Brazil;Serie A;2019;29/09/2019;20:00:00;Santos;CSA;2;0;0;12;685;1557;121;7;26;119;642;1474
Brazil;Serie A;2019;29/09/2019;23:00:00;Athletico-PR;Chapecoense-SC;1;1;2;127;595;1132;13;595;13;127;536;1082
Brazil;Serie A;2019;29/09/2019;23:00:00;Atletico-MG;Ceara;2;1;0;158;394;647;164;4;647;158;382;581
Brazil;Serie A;2019;01/10/2019;00:00:00;Avai;Bahia;0;2;1;319;298;259;33;3;268;308;288;253
Brazil;Serie A;2019;01/10/2019;00:00:00;Fortaleza;Botafogo RJ;1;0;0;181;367;474;187;375;49;18;351;447
Brazil;Serie A;2019;01/10/2019;00:00:00;Goias;Cruzeiro;1;0;0;309;302;264;31;31;27;292;297;258
Brazil;Serie A;2019;02/10/2019;23:15:00;Atletico-MG;Vasco;1;2;1;181;35;509;182;365;53;177;347;472
Brazil;Serie A;2019;02/10/2019;23:15:00;Chapecoense-SC;Corinthians;0;1;1;422;31;21;44;32;215;399;299;207
Brazil;Serie A;2019;05/10/2019;21:00:00;Sao Paulo;Fortaleza;2;1;0;147;43;79;15;433;82;146;417;714
Brazil;Serie A;2019;05/10/2019;21:00:00;Vasco;Santos;0;1;1;258;322;297;26;322;32;251;311;29
Brazil;Serie A;2019;05/10/2019;23:00:00;Bahia;Athletico-PR;1;2;1;219;331;361;219;332;385;214;319;354
Brazil;Serie A;2019;05/10/2019;23:00:00;Gremio;Corinthians;0;0;2;176;339;576;19;35;576;173;335;523
Brazil;Serie A;2019;06/10/2019;01:00:00;Cruzeiro;Internacional;1;1;2;266;298;309;274;307;32;252;293;306
Brazil;Serie A;2019;06/10/2019;15:00:00;Chapecoense-SC;Flamengo RJ;0;1;1;619;392;161;7;395;165;594;378;158
Brazil;Serie A;2019;06/10/2019;20:00:00;Botafogo RJ;Fluminense;0;1;1;303;314;259;31;315;259;297;304;25
Brazil;Serie A;2019;06/10/2019;20:00:00;Ceara;Goias;0;1;1;161;386;625;167;386;65;162;367;58
Brazil;Serie A;2019;06/10/2019;20:00:00;Palmeiras;Atletico-MG;1;1;2;141;444;958;143;46;958;14;435;82
Brazil;Serie A;2019;06/10/2019;23:00:00;CSA;Avai;3;1;0;254;29;338;258;295;34;244;285;328
Brazil;Serie A;2019;09/10/2019;23:15:00;Botafogo RJ;Goias;3;1;0;214;333;374;215;335;385;208;322;364
Brazil;Serie A;2019;09/10/2019;23:15:00;CSA;Internacional;1;0;0;53;334;183;54;35;185;492;328;179
Brazil;Serie A;2019;10/10/2019;00:30:00;Fortaleza;Chapecoense-SC;2;0;0;163;397;577;165;397;6;159;381;558
Brazil;Serie A;2019;10/10/2019;01:00:00;Bahia;Sao Paulo;0;0;2;256;293;329;256;3;33;247;288;317
Brazil;Serie A;2019;10/10/2019;01:00:00;Gremio;Ceara;2;1;0;168;354;617;171;37;625;166;351;555
Brazil;Serie A;2019;10/10/2019;01:30:00;Cruzeiro;Fluminense;0;0;2;184;348;486;185;35;5;182;337;458
Brazil;Serie A;2019;10/10/2019;01:30:00;Santos;Palmeiras;2;0;0;284;302;285;3;31;289;28;295;271
Brazil;Serie A;2019;10/10/2019;23:15:00;Avai;Vasco;0;0;2;322;288;265;325;291;275;307;281;259
Brazil;Serie A;2019;10/10/2019;23:15:00;Corinthians;Athletico-PR;2;2;2;195;329;461;197;335;475;191;318;435
Brazil;Serie A;2019;11/10/2019;00:00:00;Flamengo RJ;Atletico-MG;3;1;0;15;41;764;153;43;769;148;412;67
Brazil;Serie A;2019;12/10/2019;21:00:00;Goias;CSA;1;0;0;165;384;586;171;385;62;163;369;558
Brazil;Serie A;2019;12/10/2019;23:00:00;Fluminense;Bahia;2;0;0;212;319;398;245;325;4;211;31;378
Brazil;Serie A;2019;13/10/2019;01:00:00;Palmeiras;Botafogo RJ;1;0;0;124;6;1397;128;6;15;124;561;1251
Brazil;Serie A;2019;13/10/2019;20:00:00;Athletico-PR;Flamengo RJ;0;2;1;301;328;251;31;346;267;288;327;243
Brazil;Serie A;2019;13/10/2019;20:00:00;Ceara;Avai;1;0;0;154;396;731;17;396;76;155;369;683
Brazil;Serie A;2019;13/10/2019;20:00:00;Internacional;Santos;0;0;2;219;323;371;23;326;385;216;315;354
Brazil;Serie A;2019;13/10/2019;20:00:00;Vasco;Fortaleza;1;0;0;155;416;657;192;433;657;155;4;604
Brazil;Serie A;2019;13/10/2019;22:00:00;Sao Paulo;Corinthians;1;0;0;225;289;41;232;298;415;221;282;393
Brazil;Serie A;2019;13/10/2019;23:00:00;Atletico-MG;Gremio;1;4;1;245;34;301;251;34;305;242;326;29
Brazil;Serie A;2019;13/10/2019;23:00:00;Chapecoense-SC;Cruzeiro;1;1;2;421;319;207;475;33;248;414;31;201
Brazil;Serie A;2019;16/10/2019;23:15:00;CSA;Atletico-MG;2;2;2;385;335;21;386;345;221;358;322;21
Brazil;Serie A;2019;16/10/2019;23:15:00;Gremio;Bahia;0;1;1;151;423;711;156;43;78;149;404;671
Brazil;Serie A;2019;17/10/2019;00:00:00;Fortaleza;Flamengo RJ;1;2;1;619;398;16;64;405;165;579;383;158
Brazil;Serie A;2019;17/10/2019;01:00:00;Cruzeiro;Sao Paulo;1;0;0;266;298;309;273;31;33;256;289;302
Brazil;Serie A;2019;17/10/2019;01:00:00;Palmeiras;Chapecoense-SC;1;0;0;116;749;2135;12;749;22;116;689;172
Brazil;Serie A;2019;17/10/2019;01:30:00;Goias;Corinthians;2;2;2;293;297;281;3;297;29;28;29;274
Brazil;Serie A;2019;17/10/2019;01:30:00;Vasco;Botafogo RJ;2;1;0;174;361;543;178;38;543;17;357;504
Brazil;Serie A;2019;17/10/2019;23:15:00;Avai;Internacional;0;2;1;402;302;22;415;308;225;388;295;212
Brazil;Serie A;2019;17/10/2019;23:15:00;Santos;Ceara;2;1;0;151;407;754;154;44;83;148;404;695
Brazil;Serie A;2019;18/10/2019;01:00:00;Fluminense;Athletico-PR;1;2;1;254;324;301;255;328;301;245;317;291
Brazil;Serie A;2019;19/10/2019;21:00:00;Fortaleza;Gremio;2;1;0;279;3;291;285;315;307;271;298;276
Brazil;Serie A;2019;19/10/2019;23:00:00;Corinthians;Cruzeiro;1;2;1;237;303;354;237;31;37;223;297;354
Brazil;Serie A;2019;20/10/2019;20:00:00;Atletico-MG;Santos;2;0;0;237;342;312;25;342;315;239;328;293
Brazil;Serie A;2019;20/10/2019;20:00:00;Internacional;Vasco;0;1;1;181;345;52;183;354;535;177;337;491
Brazil;Serie A;2019;20/10/2019;20:00:00;Sao Paulo;Avai;1;0;0;138;466;979;141;466;105;138;439;894
Brazil;Serie A;2019;20/10/2019;22:00:00;Flamengo RJ;Fluminense;2;0;0;147;436;772;15;454;8;145;423;716
Brazil;Serie A;2019;20/10/2019;23:00:00;Athletico-PR;Palmeiras;1;1;2;283;323;269;288;325;28;273;313;263
Brazil;Serie A;2019;20/10/2019;23:00:00;Chapecoense-SC;Goias;2;2;2;199;332;435;21;332;475;199;315;407
Brazil;Serie A;2019;21/10/2019;23:30:00;Bahia;Ceara;1;2;1;169;362;585;173;37;6;167;351;555
Brazil;Serie A;2019;22/10/2019;00:00:00;Botafogo RJ;CSA;2;1;0;171;355;58;174;36;59;169;343;542
Brazil;Serie A;2019;26/10/2019;21:00:00;Ceara;Vasco;1;1;2;202;342;408;212;342;425;203;32;386
Brazil;Serie A;2019;26/10/2019;21:00:00;Corinthians;Santos;0;0;2;279;303;288;279;315;294;264;299;284
Brazil;Serie A;2019;26/10/2019;23:00:00;Bahia;Internacional;2;3;1;261;295;321;261;31;325;25;295;307
Brazil;Serie A;2019;26/10/2019;23:30:00;Fluminense;Chapecoense-SC;1;1;2;142;459;851;146;462;856;142;434;766
Brazil;Serie A;2019;27/10/2019;01:00:00;Cruzeiro;Fortaleza;1;1;2;164;366;64;267;39;0;162;347;608
Brazil;Serie A;2019;27/10/2019;19:00:00;Athletico-PR;Goias;4;1;0;13;57;1041;133;578;11;129;533;985
Brazil;Serie A;2019;27/10/2019;19:00:00;Gremio;Botafogo RJ;3;0;0;13;561;1059;136;561;125;13;507;1001
Brazil;Serie A;2019;27/10/2019;19:00:00;Sao Paulo;Atletico-MG;2;0;0;187;345;474;191;345;49;183;334;453
Brazil;Serie A;2019;27/10/2019;21:00:00;Avai;Palmeiras;1;2;1;682;365;162;7;37;166;63;352;161
Brazil;Serie A;2019;27/10/2019;22:00:00;Flamengo RJ;CSA;1;0;0;108;1225;2958;109;125;36;107;1082;2658
Brazil;Serie A;2019;30/10/2019;22:30:00;Atletico-MG;Chapecoense-SC;0;2;1;13;597;938;133;597;1198;129;532;991
Brazil;Serie A;2019;30/10/2019;22:30:00;Avai;Fortaleza;1;3;1;264;303;306;264;31;33;254;298;297
Brazil;Serie A;2019;30/10/2019;22:30:00;Palmeiras;Sao Paulo;3;0;0;18;332;557;185;35;557;18;323;505
Brazil;Serie A;2019;31/10/2019;00:30:00;Ceara;Fluminense;2;0;0;198;336;432;205;339;432;197;324;401
Brazil;Serie A;2019;31/10/2019;00:30:00;CSA;Corinthians;2;1;0;415;298;218;415;303;223;387;292;215
Brazil;Serie A;2019;31/10/2019;00:30:00;Vasco;Gremio;1;3;1;275;297;299;278;315;299;263;298;286
Brazil;Serie A;2019;31/10/2019;22:15:00;Santos;Bahia;1;0;0;157;405;642;16;405;65;156;385;598
Brazil;Serie A;2019;31/10/2019;23:00:00;Goias;Flamengo RJ;2;2;2;724;48;144;83;48;145;715;449;142
Brazil;Serie A;2019;01/11/2019;00:30:00;Botafogo RJ;Cruzeiro;0;2;1;345;301;242;345;308;246;324;295;239
Brazil;Serie A;2019;01/11/2019;00:30:00;Internacional;Athletico-PR;1;1;2;184;367;454;185;367;475;181;349;442
Brazil;Serie A;2019;02/11/2019;20:00:00;Fortaleza;Atletico-MG;2;2;2;271;313;289;276;32;295;258;309;283
Brazil;Serie A;2019;02/11/2019;22:00:00;Fluminense;Vasco;0;0;2;234;315;345;234;324;345;227;311;327
Brazil;Serie A;2019;02/11/2019;22:00:00;Palmeiras;Ceara;1;0;0;125;57;1464;131;6;15;125;541;1242
Brazil;Serie A;2019;03/11/2019;00:00:00;Chapecoense-SC;Sao Paulo;0;3;1;476;333;191;476;337;194;454;322;187
Brazil;Serie A;2019;03/11/2019;19:00:00;Flamengo RJ;Corinthians;4;1;0;147;423;814;15;428;823;146;405;743
Brazil;Serie A;2019;03/11/2019;21:00:00;Athletico-PR;CSA;1;0;0;125;603;1275;129;603;1275;125;568;1119
Brazil;Serie A;2019;03/11/2019;21:00:00;Gremio;Internacional;2;0;0;205;314;44;207;324;44;2;31;411
Brazil;Serie A;2019;03/11/2019;22:00:00;Cruzeiro;Bahia;1;1;2;18;344;527;185;344;54;178;33;497
Brazil;Serie A;2019;03/11/2019;22:00:00;Santos;Botafogo RJ;4;1;0;131;544;1069;134;544;11;131;506;972
Brazil;Serie A;2019;03/11/2019;22:30:00;Goias;Avai;2;0;0;161;388;617;165;388;68;16;371;586
Brazil;Serie A;2019;06/11/2019;22:30:00;Corinthians;Fortaleza;3;2;0;171;352;591;172;365;591;168;349;541
Brazil;Serie A;2019;06/11/2019;23:00:00;Atletico-MG;Goias;2;0;0;144;451;787;15;47;8;144;436;704
Brazil;Serie A;2019;07/11/2019;00:00:00;Avai;Santos;1;2;1;67;393;157;7;395;166;627;377;156
Brazil;Serie A;2019;07/11/2019;00:30:00;Athletico-PR;Cruzeiro;0;0;2;174;368;525;18;38;525;173;356;484
Brazil;Serie A;2019;07/11/2019;00:30:00;Bahia;Chapecoense-SC;1;1;2;152;413;724;152;427;835;147;407;731
Brazil;Serie A;2019;07/11/2019;00:30:00;Vasco;Palmeiras;1;2;1;306;3;267;356;318;267;299;295;255
